RC50,cmax,cavg,tmax,cmin,tmin,auc,aucm,tRC50,response
1,21.8866475252973,13.903584338065,0.70737248224043,11.7574559588613,23.9999981755573,333.685574344978,155884.940766189,23.9999981755573,92.2240140329671
1,69.8237523398173,17.285627378031,1.36392398572968,0.619368277410546,23.9999980055533,414.832743608067,191307.35059621,21.6321621674832,43.2743031576585
1,347.862565132565,307.595106560457,1.8588664003708,266.735927257619,23.9999981679219,7382.25545147651,3451200.92260761,23.9999981679219,99.6302421767505
1,19.4051711599688,1.1040749836278,0.721428120934377,2.81068341555912e-10,23.9999981393451,26.4965132298645,12112.7029679995,2.81763740356485,3.17116610748513e-07
1,61.0021859582079,24.1483028952619,1.5200651683914,4.88061966312894,23.9999978435617,579.53103083375,268658.356037468,23.9999978435617,84.4226973742461
1,69.7289107115764,60.063368552547,0.737206300442722,55.7979952179982,23.9999980203499,1441.51980840129,674170.541560562,23.9999980203499,98.2308169926516
1,6.23018558820771,2.23182894303487,0.762348389159399,1.59908342629741,23.9999974581264,53.5637453311386,24962.276492282,23.9999974581264,61.7893298053513
1,37.1573979108554,30.7183450699189,0.735819374461983,29.5904728282173,23.9999980382419,737.240165468268,344850.977112802,23.9999980382419,96.6244424924095
1,100.541309767495,92.6977185655129,0.726294905866268,90.6648096020874,23.9999985310715,2224.74500160149,1040928.24501985,23.9999985310715,98.8718161489497
1,4.46202116238339,0.243797282226365,0.597492885496877,5.39760317834534e-11,23.9999982123215,5.85087492827518,2674.37810909717,1.78507342242858,1.10932829588961e-07
1,9.69246345594237,0.516718075133996,0.649304812709374,1.00863490824693e-10,23.9999976386259,12.4006284492721,5667.83675063838,2.23412106579519,1.72729275327299e-07
1,6.39600470866931,0.481600389890492,0.615960395841569,7.24646445520742e-07,23.9999976169495,11.557997731915,5289.69984510854,2.98204113043442,0.000225356615735084
1,146.507054991383,135.069251295393,0.941196053444799,125.965162437737,23.9999980787969,3241.65884069102,1516230.09876451,23.9999980787969,99.208997018137
1,99.1388785799778,51.9450830860688,1.65352297656688,20.0237354931229,23.9999982940524,1246.62424749236,579752.76344928,23.9999982940524,95.5336200828434
1,3.12377302540309,0.774544911390715,0.781784481893055,0.47771770108976,23.9999982227299,18.5889847986164,8645.0795519383,3.00707215982732,32.6296049474733
1,12.5090699602504,0.964369915414369,0.71386656852377,1.46967789665345e-08,23.9999983739615,23.1439752010688,10589.7837306242,3.76866234600658,1.14702856102156e-05
1,85.6260214600444,36.2227176033749,1.58486267252306,8.69384118378657,23.9999976004667,869.298900313372,403309.122194914,23.9999976004667,90.523833883382
1,68.0147955794752,28.4936693254436,1.54055474724134,6.6703584155157,23.9999977211901,683.814380887986,317210.630001972,23.9999977211901,88.0137079153809
1,30.6434964441634,14.8639389806949,1.06434896937367,5.45346841549917,23.999998366536,356.722743906468,165808.933661808,23.999998366536,85.3918638000482
1,23.6181127534754,11.8997325454488,0.817873885910899,5.9967868914534,23.9999975813188,285.588501475531,132962.615303762,23.9999975813188,86.2886942375519
1,55.6956122041361,49.2327382674963,0.722654447388379,48.3914682346433,23.9999978694029,1181.58559277338,552830.875357832,23.9999978694029,97.8843004417342
1,2.53753999817186,0.219383754157233,0.539729600030626,0.00337667432163881,23.9999981094422,5.26503127736241,2416.70167100794,1.48140902609669,0.430183374109117
1,7.59930471504481,1.02237276884036,0.610410056214619,0.0486549260593218,23.9999977394835,24.5360298880656,11297.63971922,6.91256355162835,5.56157284454353
1,16.2476321080793,3.11299298640704,0.796150645584248,0.0878229129564443,23.9999980356942,74.7086070669928,34410.9319316156,12.7640633947278,10.0070801569391
1,4.15300656920676,0.173787628495645,0.55348578390408,2.86028932222043e-11,23.9999983775131,4.17065884169884,1905.38419375469,1.32928887151513,5.28897259322036e-08
1,43.7901685403754,37.5507224496905,0.735866055007136,36.6575670029419,23.9999977636821,901.217224879102,421614.691212565,23.9999977636821,97.233231588159
1,28.2886195375711,7.5467022181314,1.0941270098624,0.451245679100667,23.9999977372367,181.112220341977,83599.8674920805,19.4473034567617,35.1300482526756
1,33.4536956558149,6.94312924616238,1.1481330219471,0.0995061751000397,23.9999986141321,166.627228209253,76705.1529039168,14.7788843392369,11.6532824011461
1,151.324930401764,108.259446732105,1.77473995805155,70.7773982833815,23.9999978548103,2598.17324543593,1212225.3387102,23.9999978548103,98.6494800533059
1,8.07898964657116,3.37915746494128,0.75043466277674,2.57200897655218,23.999998502833,81.0996222718909,37824.7982511875,23.999998502833,72.1868522273188
1,63.329345879128,12.2271882197071,1.25612153937709,0.0966417464285636,23.9999982169841,293.438050007635,134994.882957261,15.6396662606018,11.746624307506
1,7.97429955703862,2.06592192205341,0.651269639571183,1.04254045140134,23.9999985268291,49.5816868690229,23040.7950880831,23.9999985268291,51.9278211080457
1,31.0020167722439,2.03451281203784,0.797915770256282,6.64233653387052e-10,23.9999982214407,48.8260865141744,22329.3282736785,3.69501864993134,1.11665318103249e-06
1,34.162267748239,26.398589478411,0.708632853109748,24.4101179054954,23.9999986139639,633.565820143121,296246.339361613,23.9999986139639,96.0318387775092
1,14.6765640658076,0.828642366341738,0.691537342140236,1.79876725246151e-10,23.9999974377134,19.8864624160309,9090.62946044967,2.62470207982716,2.96235480590212e-07
1,16.0259264801885,1.17247400145909,0.758139792131885,1.06598823922892e-09,23.9999983754228,28.1382208679486,12871.9782534663,3.69638508628339,2.22288458751052e-06
1,3.86600311444915,0.157018666585991,0.539482149126684,2.1912448323344e-11,23.9999977676839,3.7682228451696,1721.45523342235,1.25874102667603,4.02261890464217e-08
1,41.9366389962758,4.05467783616096,0.964858252899433,1.93032520845004e-06,23.9999981711827,97.3080946724407,44563.035886656,6.29803042837801,0.000755445017242007
1,27.5879216019461,19.0678441547349,0.70789969143209,16.4853157683844,23.9999983868684,457.627682791266,213849.608376559,23.9999983868684,94.3196313246947
1,9.41486622753905,6.78809274007811,1.06486470702623,6.30425120835613,23.9999986010802,162.914186648454,76158.7479943774,23.9999986010802,85.7630149156454
1,1.78982698597379,0.167504332926434,0.510899971880406,0.0140207852173135,23.9999984139271,4.01999306824564,1849.53972907954,0.993401149810097,1.5672783236386
1,28.9993220927511,1.86198674854353,0.780889761324943,5.70840997026367e-10,23.9999976785771,44.6856321567101,20434.4763613057,3.53525732935793,9.42741607001807e-07
1,20.7861826004394,1.33818653682674,0.764640549364117,3.88672588460482e-10,23.9999986653067,32.1150396668211,14685.7081694991,3.28321833572971,5.49220746659529e-07
1,15.0590891138526,11.3675239448012,0.91873757842103,10.7932270535536,23.9999984538305,272.82052752444,127577.278145351,23.9999984538305,91.1570824118988
1,91.9618405913758,44.8474108689141,1.63145475335136,14.9258044164383,23.9999985404517,1076.28581044212,500139.105740663,23.9999985404517,94.1477869843527
1,2.14645581718078,0.310445163132255,0.590911243974062,0.133214238733545,23.9999977890838,7.45060060528479,3452.39403954558,1.18997102271959,12.0568243072448
1,18.8749832328887,1.68633112909669,0.805732310681776,3.70309490214956e-07,23.9999975931665,40.4703983709573,18527.1967741584,4.86387452436958,0.000166071926310796
1,2.01567426411504,0.35817164820707,0.696662051969554,0.190011411667633,23.9999984200233,8.59605295548211,3990.27062326407,1.27951156763714,16.2206471466864
1,51.0118925295568,37.1185537181665,1.06554036226697,26.1110331568121,23.999997375071,890.835520447359,415787.930523168,23.999997375071,96.4041566953541
1,9.20303882841232,0.663092552809997,0.657674557573444,5.36664352713481e-09,23.9999978473608,15.9135996959964,7280.12584311652,3.20963452094952,5.46017154823275e-06
1,4.22926982841696,0.863950610448545,0.655748873619586,0.442795721256623,23.9999986360432,20.7346550147022,9627.8758125466,4.29274977532418,31.2251259586655
1,7.73599226609076,0.337185996428054,0.581171698249364,4.69467657334829e-11,23.9999985085907,8.09199686943203,3697.1587544681,1.71306715318417,7.55337237201559e-08
1,276.036069660457,237.726779795306,1.84206972003187,199.547674984936,23.9999975083925,5705.405294924,2666634.60114112,23.9999975083925,99.5078779995894
1,89.175747917316,42.6198165214566,1.63139979734109,13.5816958994562,23.9999985527418,1022.82574491139,475189.243001674,23.9999985527418,93.6213936411084
1,3.80454653749187,0.561314404187335,0.578433536863542,0.188019961575723,23.9999977896096,13.4713665160884,6234.58082582467,2.47575647945678,16.4391866024774
1,2.77891845702782,0.201512122610504,0.551714874762808,2.05908752581669e-05,23.9999974564458,4.8361220249999,2214.2020693638,1.59928033971647,0.00388343966603033
1,114.187279882468,104.177366184799,0.79540914927702,98.5438404112364,23.9999975053316,2500.25511357372,1169550.71235308,23.9999975053316,98.9845836409645
1,39.425676741407,30.7988551612818,0.707752963803159,28.088790175036,23.9999977982186,739.17191457493,345603.500264128,23.9999977982186,96.5556331845803
1,312.307313852788,271.546944319616,1.85574651041634,230.666284679553,23.9999986603253,6517.09837067079,3046278.38672749,23.9999986603253,99.5735323064832
1,5.47460592554018,3.27322149323502,1.08440144489555,2.82687951541818,23.9999981211055,78.5572647158274,36689.0604741937,23.9999981211055,73.3246167562619
1,58.8998593760704,8.96823769369564,1.16296455349038,0.00842338344479388,23.9999975773779,215.22952287988,98824.9079847838,11.7941762051977,1.35905507307499
1,13.3382721716041,9.91484427699354,0.949395039937883,9.36186292335671,23.9999981471481,237.956214878665,111265.04225004,23.9999981471481,89.9444704894599
1,106.500614784127,60.3535324982477,1.69795609527671,26.9885106802662,23.999998026811,1448.4245337523,674172.500559241,23.999998026811,96.6173960048315
